Graphics v 0.2.5 ';' exported '2021-12-22 09:38:36'
;Record #0;;;;;;;;;
;Cycle #3;"";;;;;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;Comp. Th.;Slope;detect H-AE-3010;
1.13333;0;0;6;400.64;16.3906;25.0343;100;-15.843;1.71933;
1.13667;0;0;6;400.691;17.8744;25.0442;100;-15.2082;1.68204;
1.14;0;0;6;399.568;16.8734;25.0461;100;-15.2082;1.63886;
1.14333;0;0;6;397.399;17.9293;25.052;100;-14.7472;1.58783;
1.14667;0;0;6;399.441;17.7782;25.054;100;-14.3042;1.57213;
1.15;0;0;6;400.971;16.8734;25.0559;100;-14.3042;1.5368;
1.15333;0;0;6;400.512;17.8273;25.0599;100;-13.8074;1.51129;
1.15667;0;0;6;399.237;16.4495;25.0638;100;-13.2702;1.47007;
1.16;0;0;6;399.237;16.8224;25.0677;100;-13.2702;1.42493;
1.16333;0;0;6;397.706;15.9686;25.0658;100;-12.7531;1.41511;
1.16667;0;0;6;399.492;17.3955;25.0697;100;-12.7531;1.37978;
1.17;0;0;6;400.538;16.8283;25.0716;100;-12.3123;1.35231;
1.17333;0;0;6;401.329;17.5054;25.0677;100;-11.9624;1.3209;
1.17667;0;0;6;397.655;16.581;25.0559;100;-11.9624;1.27969;
1.18;0;0;6;398.956;17.5289;25.052;100;-11.6663;1.26987;
1.18333;0;0;6;398.777;17.7115;25.0461;100;-11.3007;1.23847;
1.18667;0;0;6;400.512;16.3042;25.0402;100;-11.3007;1.21688;
1.19;0;0;6;400.844;17.7664;25.0363;100;-10.8891;1.19333;
1.19333;0;0;6;399.568;16.318;25.0343;100;-10.8891;1.15996;
1.19667;0;0;6;399.058;17.788;25.0285;100;-10.4214;1.12071;
1.2;0;0;6;400.206;17.3072;25.0265;100;-9.9986;1.11482;
1.20333;0;0;6;401.354;17.2993;25.0245;100;-9.9986;1.08734;
1.20667;0;0;6;401.15;16.6752;25.0206;100;-9.58924;1.06771;
1.21;0;0;6;401.737;16.9087;25.0186;100;-9.19894;1.05986;
1.21333;0;0;6;399.134;16.4671;25.0147;100;-9.19894;1.01865;
1.21667;0;0;6;399.492;17.1639;25.0147;100;-8.80751;1.01668;
1.22;0;0;6;398.445;17.5545;25.0128;100;-8.37572;0.995093;
1.22333;0;0;6;400.997;16.6791;25.0108;100;-8.37572;14.9048;
1.22667;0;0;6;400.538;17.8253;25.0069;100;31.8968;15.0226;
1.23;0.0628067;0;6;400.283;16.895;25.0049;100;93.158;13.8822;
1.23333;0.180569;0;6;400.359;18.1158;25.0029;100;93.158;12.7772;
1.23667;0.28263;0;6;399.466;16.6398;25.001;100;156.666;12.2061;
1.24;0.42002;0;6;401.89;17.631;24.999;100;156.666;11.6075;
1.24333;0.467125;0;6;400.844;16.6614;24.9971;100;206.878;11.4131;
1.24667;0.545633;0;6;400.334;16.3081;24.9951;100;230.046;11.0775;
1.25;0.628067;0;6;398.267;17.476;24.9912;100;230.046;10.6084;
1.25333;0.736016;0;6;398.344;16.5064;24.9853;100;212.687;10.0667;
1.25667;0.814524;0;6;399.185;17.5074;24.9833;100;212.687;9.94308;
1.26;0.887144;0;6;399.364;16.4848;24.9794;100;198.388;9.83317;
1.26333;0.930324;0;6;402.094;17.5996;24.9794;100;188.293;9.80373;
1.26667;1.00491;0;6;398.675;17.8783;24.9774;100;188.293;9.69971;
1.27;1.08734;0;6;399.185;16.6281;24.9755;100;180.976;9.60942;
1.27333;1.21688;0;6;402.758;16.6477;24.9696;100;175.995;9.56035;
1.27667;1.27969;0;6;403.651;17.1874;24.9676;100;175.995;9.49755;
1.28;1.32679;0;6;401.431;17.4485;24.9637;100;133.494;9.45829;
1.28333;1.40922;0;6;399.313;16.2414;24.9637;100;133.494;9.4367;
1.28667;1.49166;0;6;399.313;17.4406;24.9617;100;70.9221;8.80471;
1.29;1.58194;0;6;400.257;17.0481;24.9598;100;0.855691;7.38371;
1.29333;1.71737;0;6;401.329;18.1315;24.9578;100;0.855691;6.56526;
1.29667;1.75859;0;6;403.089;16.8263;24.9519;100;-61.1468;6.58685;
1.3;1.85672;0;6;402.962;16.9068;24.9499;100;-98.1521;6.59863;
1.30333;1.94897;0;6;399.185;17.5564;24.946;100;-98.1521;6.59274;
1.30667;2.04318;0;6;399.288;16.208;24.9441;100;-93.1501;6.69676;
1.31;2.1472;0;6;400.334;17.3425;24.9421;100;-93.1501;5.70559;
1.31333;2.24926;0;6;400.895;16.7399;24.9401;100;-90.6659;4.5476;
1.31667;2.35133;0;6;402.477;17.8489;24.9382;100;-83.1067;6.9578;
1.32;2.47105;0;6;399.262;16.7969;24.9401;100;-83.1067;7.54858;
1.32333;2.57311;0;6;399.441;17.525;24.9421;100;-72.5665;6.76349;
1.32667;2.69284;0;6;398.548;17.4779;24.9441;100;-65.8708;6.16291;
1.33;2.81452;0;6;400.64;17.9823;24.9441;100;-65.8708;4.21197;
1.33333;2.9421;0;6;399.262;17.5309;24.9441;100;-70.5588;3.30324;
1.33667;3.06968;0;6;398.548;17.0167;24.946;100;-70.5588;3.03042;
1.34;3.19921;0;6;397.68;16.7458;24.946;100;-81.9346;3.11286;
1.34333;3.34642;0;6;398.93;18.0589;24.948;100;-93.8949;3.41315;
1.34667;3.56624;0;6;400.053;16.5908;24.9578;100;-93.8949;3.73896;
1.35;3.64475;0;6;401.788;17.684;24.9598;100;-96.849;3.79392;
1.35333;3.80373;0;6;402.222;16.4612;24.9637;100;-87.788;3.86065;
1.35667;3.97056;0;6;398.19;17.0501;24.9676;100;-87.788;3.87635;
1.36;4.14524;0;6;398.573;17.1874;24.9715;100;-71.3517;3.86654;
1.36333;4.33366;0;6;398.93;16.6634;24.9735;100;-55.4291;3.87439;
1.36667;4.61236;0;6;400.691;17.7821;24.9715;100;-55.4291;3.85476;
1.37;4.72424;0;6;402.375;16.8067;24.9774;100;-50.7702;3.81551;
1.37333;5.04809;0;6;398.573;17.4779;24.9892;100;-50.7702;3.76448;
1.37667;5.16192;0;6;398.599;16.6595;24.9971;100;-53.2915;3.74485;
1.38;5.4053;0;6;400.41;17.5741;24.999;100;-55.0691;3.68793;
1.38333;5.65653;0;6;401.941;16.4554;25.0049;100;-55.0691;3.64082;
1.38667;5.93327;0;6;401.456;17.2561;25.0108;100;-48.3118;3.57213;
1.39;6.37488;0;6;400.027;16.4239;25.0147;100;-48.3118;3.47007;
1.39333;6.53386;0;6;397.323;17.6604;25.0186;100;-36.2686;3.44259;
1.39667;6.86752;0;6;398.088;17.4367;25.0186;100;-18.667;3.36604;
1.4;7.41119;0;6;399.466;16.8557;25.0186;100;-18.667;3.29735;
1.40333;7.7998;0;6;400.793;18.1315;25.0167;100;-5.07274;3.20118;
1.40667;8.2316;0;6;401.278;16.6968;25.0167;100;-1.55447;3.13444;
1.41;8.45731;0;6;398.752;17.103;25.0167;100;-1.55447;3.10304;
1.41333;8.92836;0;6;401.099;16.265;25.0167;100;-6.85265;3.03631;
1.41667;9.44063;0;6;399.874;17.3621;25.0147;100;-12.1711;2.96958;
1.42;9.97841;0;6;400.691;16.5437;25.0206;100;-12.1711;2.90873;
1.42333;10.5613;0;6;400.461;16.9951;25.0245;100;-15.6243;2.84004;
1.42667;11.5329;0;6;399.211;17.4701;25.0324;100;-15.6243;2.7419;
1.43;11.8724;0;6;397.833;16.8557;25.0324;100;-17.7216;2.71639;
1.43333;12.5888;0;6;398.037;17.9725;25.0363;100;-19.0988;2.65162;
1.43667;13.3759;0;6;400.563;16.7183;25.0402;100;-19.0988;2.5947;
1.44;14.21;0;6;402.043;18.0353;25.0402;100;-19.9176;2.54367;
1.44333;15.107;0;6;402.375;16.4593;25.0422;100;-20.2204;2.48086;
1.44667;16.0491;0;6;398.012;17.6212;25.0363;100;-20.2204;2.42787;
1.45;17.0442;0;6;398.19;16.3572;25.0324;100;-20.1856;2.37684;
1.45333;18.1315;0;6;397.706;16.9853;25.0304;100;-20.1856;2.31992;
1.45667;19.2699;0;6;399.798;17.0343;25.0265;100;-19.9265;2.27085;
1.46;20.4848;0;6;401.763;17.001;25.0245;100;-19.5777;2.22375;
1.46333;22.4495;0;6;398.445;17.2601;25.0226;100;-19.5777;2.15113;
1.46667;23.1482;0;6;400.716;16.5927;25.0206;100;-19.2098;2.12758;
1.47;24.5829;0;6;400.64;17.7605;25.0108;100;-18.7624;2.08636;
1.47333;26.0805;0;6;402.579;16.4338;24.999;100;-18.7624;2.03337;
1.47667;27.6624;0;6;402.171;17.631;24.9912;100;-18.1152;2.01178;
1.48;30.1668;0;6;401.176;17.0716;24.9853;100;-17.3986;1.94897;
1.48333;31.0422;0;6;397.757;16.844;24.9774;100;-17.3986;1.91953;
1.48667;32.8381;0;6;397.655;17.5545;24.9755;100;-16.6617;1.8842;
1.49;34.7066;0;6;399.772;17.8646;24.9715;100;-16.6617;1.83906;
1.49333;36.6575;0;6;400.614;17.313;24.9755;100;-15.9675;1.80765;
1.49667;38.6693;0;6;401.788;16.6045;24.9755;100;-15.3461;1.76644;
1.5;41.8567;0;6;399.134;17.9372;24.9794;100;-15.3461;1.70363;
1.50333;42.9519;0;6;399.288;16.2434;24.9853;100;-14.7887;1.69971;
1.50667;46.3474;0;6;399.032;17.6703;24.9853;100;-14.1954;1.65064;
1.51;47.3955;0;6;399.109;16.1138;24.9892;100;-14.1954;1.62316;
1.51333;49.949;0;6;399.772;16.8283;24.9892;100;-13.5976;1.59961;
1.51667;52.4769;0;6;399.032;18;24.9892;100;-13.5976;1.55643;
1.52;56.3729;0;6;399.083;16.7694;24.9872;100;-13.0133;1.5054;
1.52333;57.7174;0;6;399.262;18.1472;24.9872;100;-12.4963;1.50344;
1.52667;60.4828;0;6;400.078;16.7498;24.9872;100;-12.4963;1.46026;
1.53;63.3543;0;6;402.298;17.7704;24.9872;100;-12.0679;1.44063;
1.53333;67.8567;0;6;402.681;16.6457;24.9872;100;-11.6529;1.39941;
1.53667;71.0069;0;6;396.966;17.2071;24.9892;100;-11.6529;1.36801;
1.54;72.6124;0;6;397.68;16.3278;24.9872;100;-11.2345;1.35819;
1.54333;77.6016;0;6;400.793;17.7978;24.9774;100;-11.2345;1.3209;
1.54667;79.3562;0;6;399.032;17.6801;24.9755;100;-10.824;1.29735;
1.55;84.7772;0;6;400.895;16.8263;24.9715;100;-10.4382;1.2581;
1.55333;88.5653;0;6;396.762;18.3435;24.9676;100;-10.4382;1.23651;
1.55667;90.4927;0;6;399.594;16.5123;24.9637;100;-10.0625;1.21884;
1.56;94.471;0;6;398.93;17.9156;24.9617;100;-9.72158;1.20118;
1.56333;97.8489;0;6;400.665;16.2473;24.9598;100;-9.72158;1.17174;
1.56667;100;0;6;400.155;17.4151;24.9558;100;-9.39296;1.15603;
1.57;100;0;6;399.9;16.7988;24.9519;100;-9.04529;1.13641;
1.57333;100;0;6;397.859;16.8342;24.948;100;-9.04529;1.11089;
1.57667;100;0;6;399.415;17.6919;24.9441;100;-8.71331;1.09323;
1.58;100;0;6;401.125;17.6546;24.9421;100;-8.71331;1.06379;
1.58333;100;0;6;402.018;18.2316;24.9401;100;-8.41833;1.04809;
1.58667;100;0;6;402.809;16.7419;24.9382;100;-8.10543;1.04024;
1.59;100;0;6;399.721;17.1658;24.9342;100;-8.10543;1.01276;
1.59333;100;0;6;400.181;16.2414;24.9303;100;-7.79587;1.00098;
1.59667;100;0;6;401.074;17.2149;24.9284;100;-7.79587;0.965653;
1.6;100;0;6;399.696;16.63;24.9264;100;-7.52109;0.957802;
1.60333;100;0;6;399.415;17.0579;24.9244;100;-7.22725;0.9421;
1.60667;100;0;6;398.267;17.3484;24.9225;100;-7.22725;0.934249;
1.61;100;0;6;398.599;16.7556;24.9205;100;-6.90313;0.908734;
1.61333;100;0;6;399.058;18.0942;24.9225;100;-6.61265;0.894995;
1.61667;100;0;6;399.696;16.7242;24.9205;100;-6.61265;0.86948;
1.62;100;0;6;401.533;18.0137;24.9205;100;-6.32665;0.857704;
1.62333;100;0;6;401.558;16.4514;24.9225;100;-6.08552;0.843965;
1.62667;100;0;6;397.144;16.8793;24.9225;100;-6.08552;0.834151;
1.63;100;0;6;397.246;16.0942;24.9264;100;-5.91056;0.814524;
1.63333;100;0;6;400.971;17.0579;24.9264;100;-5.91056;0.794897;
1.63667;100;0;6;400.589;17.0932;24.9284;100;-5.76699;0.790972;
1.64;100;0;6;402.987;17.6428;24.9284;100;-5.60886;0.771344;
1.64333;100;0;6;400.844;16.9186;24.9303;100;-5.60886;0.759568;
1.64667;100;0;6;400.665;17.8705;24.9303;100;-5.45633;0.747792;
1.65;100;0;6;400.844;16.8754;24.9323;100;-5.22865;0.728165;
1.65333;100;0;6;401.839;17.8979;24.9342;100;-5.22865;0.720314;
1.65667;100;0;6;402.426;16.6811;24.9342;100;-4.98528;0.700687;
1.66;100;0;6;399.645;18.1256;24.9342;100;-4.98528;0.700687;
1.66333;100;0;6;397.425;17.1305;24.9342;100;-4.79686;5.78803;
1.66667;100;0;6;398.369;16.2944;24.9342;100;34.0278;14.2022;
1.67;100;0;6;400.716;17.5191;24.9342;100;34.0278;14.3592;
1.67333;100;0;6;399.721;16.9637;24.9323;100;94.6945;12.8714;
1.67667;100;0;6;399.313;18.1256;24.9323;100;158.803;12.2395;
1.68;100;0;6;398.752;16.8793;24.9303;100;158.803;12.0687;
1.68333;100;0;6;398.675;17.686;24.9303;100;210.993;11.6389;
1.68667;100;0;6;398.981;17.2542;24.9303;100;237.118;11.3268;
1.69;100;0;6;402.732;17.9372;24.9303;100;237.118;10.6497;
1.69333;100;0;6;400.716;17.2129;24.9264;100;222.294;10.4181;
1.69667;100;0;6;398.241;17.5741;24.9225;100;222.294;10.1354;
1.7;100;0;6;400.461;17.6133;24.9225;100;208.396;10.002;
1.70333;100;0;6;399.594;16.7439;24.9205;100;197.816;9.85868;
1.70667;100;0;6;401.992;17.843;24.9205;100;197.816;9.83121;
1.71;100;0;6;401.533;17.1207;24.9166;100;189.726;9.75074;
1.71333;100;0;6;400.895;17.5839;24.9186;100;184.191;9.6683;
1.71667;100;0;6;397.629;17.3032;24.9146;100;184.191;9.57213;
1.72;100;0;6;399.517;17.7056;24.9107;100;142.771;9.51914;
1.72333;100;0;6;399.39;16.8616;24.9107;100;142.771;9.45633;
1.72667;100;0;6;401.967;16.422;24.9087;100;80.1783;9.36997;
1.73;100;0;6;402.987;18.1178;24.9068;100;10.732;8.09813;
1.73333;100;0;6;398.828;16.8773;24.9048;100;10.732;6.71835;
1.73667;100;0;6;398.701;17.8744;24.9068;100;-52.9561;6.40824;
1.74;100;0;6;399.032;17.0383;24.9107;100;-52.9561;6.30422;
1.74333;100;0;6;400.129;17.7998;24.9166;100;-94.1315;6.11776;
1.74667;100;0;6;400.206;17.1207;24.9225;100;-96.0483;5.71737;
1.75;100;0;6;399.032;17.9882;24.9284;100;-96.0483;5.58587;
1.75333;100;0;6;399.16;17.0343;24.9303;100;-96.8366;6.44554;
1.75667;100;0;6;399.185;16.3631;24.9323;100;-97.4815;4.71246;
1.76;100;0;6;400.997;17.4583;24.9362;100;-97.4815;4.52012;
1.76333;100;0;6;402.273;16.1295;24.9342;100;-92.6454;6.24338;
1.76667;100;0;6;398.854;18.0785;24.9284;100;-92.6454;4.25908;
1.77;100;0;6;396.991;17.0579;24.9284;100;-92.1037;3.79588;
1.77333;100;0;6;397.45;18.1295;24.9244;100;-96.7784;3.46811;
1.77667;100;0;6;398.701;16.4946;24.9244;100;-96.7784;4.19627;
1.78;100;0;6;401.405;16.9186;24.9205;100;-100.787;4.76938;
1.78333;100;0;6;401.992;17.366;24.9205;100;-100.787;5.12071;
1.78667;100;0;6;400.819;16.4436;24.9205;100;-97.282;5.14818;
1.79;100;0;6;398.752;16.8636;24.9205;100;-86.2964;5.1423;
1.79333;100;0;6;400.027;16.9186;24.9205;100;-86.2964;5.10697;
1.79667;100;0;6;401.278;17.894;24.9205;100;-64.9993;5.07164;
1.8;100;0;6;400.87;17.1796;24.9205;100;-42.2038;5.02257;
1.80333;100;0;6;399.288;18.0687;24.9225;100;-42.2038;4.94406;
1.80667;100;0;6;399.185;16.4318;24.9225;100;-25.8864;4.88518;
1.81;100;0;6;397.425;16.8322;24.9225;100;-15.4022;4.86163;
1.81333;100;0;6;399.619;17.0814;24.9205;100;-15.4022;4.78508;
1.81667;100;0;6;401.533;16.3396;24.9166;100;-13.3991;4.75368;
1.82;100;0;6;398.548;16.8813;24.9186;100;-13.3991;4.65751;
1.82333;100;0;6;397.91;16.9362;24.9146;100;-9.82363;4.579;
1.82667;100;0;6;399.645;17.9686;24.9146;100;-3.91307;4.54563;
1.83;100;0;6;401.125;16.9009;24.9146;100;-3.91307;4.42394;
1.83333;100;0;6;400.232;17.7645;24.9146;100;0.462112;4.37684;
1.83667;100;0;6;402.579;16.5417;24.9127;100;0.589959;4.25908;
1.84;100;0;6;397.961;17.9686;24.9107;100;0.589959;4.18842;
1.84333;100;0;6;399.058;16.9676;24.9107;100;-0.640433;4.13346;
1.84667;100;0;6;397.782;16.212;24.9068;100;-8.86808;4.00785;
1.85;100;0;6;399.798;16.7812;24.9087;100;-8.86808;3.9313;
1.85333;100;0;6;401.635;16.5672;24.9068;100;-17.1047;3.83121;
1.85667;100;0;6;400.538;17.8803;24.9068;100;-17.1047;3.76055;
1.86;100;0;6;398.19;16.9127;24.9048;100;-20.9988;3.70952;
1.86333;100;0;6;400.614;17.6133;24.9068;100;-22.7148;3.58783;
1.86667;100;0;6;401.431;16.5339;24.9107;100;-22.7148;3.51717;
1.87;100;0;6;399.441;17.1658;24.9107;100;-23.9249;3.47203;
1.87333;100;0;6;401.099;17.1011;24.9087;100;-23.9249;3.40137;
1.87667;100;0;6;398.752;16.3925;24.9127;100;-24.8019;3.3209;
1.88;100;0;6;399.517;17.5584;24.9127;100;-25.4715;3.24436;
1.88333;100;0;6;400.181;17.0795;24.9127;100;-25.4715;3.13641;
1.88667;100;0;6;402.196;17.8881;24.9107;100;-25.8281;3.0736;
1.89;100;0;6;400.946;16.9794;24.9087;100;-25.8281;3.03239;
1.89333;100;0;6;400.971;17.5741;24.9068;100;-25.8539;2.96565;
1.89667;100;0;6;399.517;16.9441;24.9028;100;-25.8449;2.89303;
1.9;100;0;6;399.823;17.5427;24.9009;100;-25.8449;2.7949;
1.90333;100;0;6;400.946;16.2807;24.9009;100;-25.5724;2.72816;
1.90667;100;0;6;401.099;17.4583;24.8989;100;-25.1339;2.66143;
1.91;100;0;6;400.308;18.104;24.8989;100;-25.1339;2.60059;
1.91333;100;0;6;399.109;16.683;24.9009;100;-24.5675;2.56919;
1.91667;100;0;6;398.241;17.9686;24.9028;100;-24.5675;2.48283;
1.92;100;0;6;400.665;16.8322;24.9048;100;-23.8228;2.42591;
1.92333;100;0;6;401.252;18.1923;24.9048;100;-22.9928;2.37684;
1.92667;100;0;6;401.558;16.4082;24.9087;100;-22.9928;2.31403;
1.93;100;0;6;397.961;17.7076;24.9068;100;-22.2728;2.263;
1.93333;100;0;6;398.726;17.4897;24.9107;100;-21.5404;2.21786;
1.93667;100;0;6;399.67;17.0049;24.9127;100;-21.5404;2.15898;
1.94;100;0;6;401.533;17.4289;24.9166;100;-20.8372;2.11384;
1.94333;100;0;6;403.115;17.1776;24.9186;100;-20.1924;2.0687;
1.94667;100;0;6;399.441;18.1982;24.9205;100;-20.1924;2.01963;
1.95;100;0;6;396.43;17.1168;24.9244;100;-19.4813;1.97841;
1.95333;100;0;6;398.318;18.0059;24.9244;100;-19.4813;1.94112;
1.95667;100;0;6;400.487;16.265;24.9264;100;-18.7243;1.8999;
1.96;100;0;6;399.823;17.843;24.9244;100;-17.9268;1.86457;
1.96333;100;0;6;399.007;16.4926;24.9205;100;-17.9268;1.81354;
1.96667;100;0;6;397.323;17.0579;24.9186;100;-17.1429;1.7998;
1.97;100;0;6;398.599;17.419;24.9186;100;-16.3151;1.74485;
1.97333;100;0;6;401.048;17.0442;24.9166;100;-16.3151;1.69774;
1.97667;100;0;6;402.885;18.0942;24.9146;100;-15.566;1.67026;
1.98;100;0;6;402.503;16.7615;24.9146;100;-15.566;1.62905;
1.98333;100;0;6;398.445;18.108;24.9205;100;-14.8695;1.59568;
1.98667;100;0;6;397.603;16.8538;24.9205;100;-14.228;1.57802;
1.99;100;0;6;397.655;16.6379;24.9303;100;-14.228;1.53091;
1.99333;100;0;6;400.64;17.1521;24.9323;100;-13.6683;1.5211;
1.99667;100;0;6;401.66;16.4377;24.9342;100;-13.6683;1.47792;
2;100;0;6;397.195;16.8224;24.9401;100;-13.1984;1.43278;
2.00333;100;0;6;397.833;16.9971;24.9441;100;-12.6566;1.41119;
2.00667;100;0;6;397.246;17.9568;24.9441;100;-12.6566;1.38763;
2.01;100;0;6;397.986;16.9421;24.9441;100;-12.1206;1.36801;
2.01333;100;0;6;400.385;17.2522;24.9441;100;-11.6058;1.34249;
2.01667;100;0;6;401.38;16.369;24.9421;100;-11.6058;1.30128;
2.02;100;0;6;398.114;17.4347;24.9401;100;-11.1056;1.26987;
2.02333;100;0;6;398.497;16.7851;24.9421;100;-11.1056;1.24828;
2.02667;100;0;6;398.395;17.0265;24.9401;100;-10.7074;1.21688;
2.03;100;0;6;400.589;17.8253;24.9382;100;-10.3463;1.20903;
2.03333;100;0;6;400.206;16.6104;24.9362;100;-10.3463;1.17762;
2.03667;100;0;6;399.67;18.1884;24.9284;100;-9.95261;1.15603;
2.04;100;0;6;399.925;16.5064;24.9225;100;-9.55335;1.1266;
2.04333;100;0;6;399.313;17.0893;24.9205;100;-9.55335;1.10697;
2.04667;100;0;6;400.844;16.8655;24.9186;100;-9.13501;1.09127;
2.05;100;0;6;402.936;16.6379;24.9166;100;-9.13501;1.06968;
2.05333;100;0;6;400.436;16.7321;24.9127;100;-8.74807;1.04809;
2.05667;100;0;6;399.237;17.1639;24.9146;100;-8.43515;1.02453;
2.06;100;0;6;400.283;17.8999;24.9166;100;-8.43515;1.00883;
2.06333;100;0;6;401.482;17.0049;24.9146;100;-8.15029;0.989205;
2.06667;100;0;6;399.925;17.8724;24.9166;100;-7.85868;0.981354;
2.07;100;0;6;403.37;16.5123;24.9186;100;-7.85868;0.96369;
2.07333;100;0;6;399.466;17.949;24.9166;100;-7.54129;0.938175;
2.07667;100;0;6;400.793;16.8754;24.9186;100;-7.54129;0.936212;
2.08;100;0;6;399.594;16.5083;24.9225;100;-7.18464;0.916585;
2.08333;100;0;6;402.707;17.5074;24.9244;100;-6.85603;0.894995;
2.08667;100;0;6;402.324;16.5476;24.9284;100;-6.85603;0.889107;
2.09;100;0;6;401.814;17.9961;24.9342;100;-6.54984;0.865555;
2.09333;100;0;6;398.063;16.6418;24.9382;100;-6.26945;0.853778;
2.09667;100;0;6;398.471;17.7861;24.9421;100;-6.26945;0.845927;
2.1;100;0;6;400.997;16.7596;24.9441;100;-6.01598;0.820412;
2.10333;100;0;6;400.691;17.9058;24.946;100;-6.01598;5.17959;
2.10667;100;0;6;402.273;16.7714;24.946;100;6.7506;10.3396;
2.11;100;0;6;400.308;17.0481;24.946;100;55.6938;15.2012;
2.11333;100;0;6;401.048;17.0913;24.946;100;55.6938;14.3219;
2.11667;100;0;6;400.206;16.5103;24.946;100;119.811;12.7007;
2.12;100;0;6;401.763;16.8263;24.948;100;180.967;12.1609;
2.12333;100;0;6;400.742;16.6732;24.948;100;180.967;11.9274;
2.12667;100;0;6;399.134;18.1825;24.948;100;223.97;11.527;
2.13;100;0;6;396.787;16.842;24.948;100;234.989;11.1973;
2.13333;100;0;6;397.578;17.5545;24.9499;100;234.989;10.5535;
2.13667;100;0;6;399.594;16.2002;24.9519;100;217.142;10.1982;
2.14;100;0;6;399.288;17.8803;24.9539;100;217.142;10.0039;
2.14333;100;0;6;401.941;17.6663;24.9539;100;203.647;9.95486;
2.14667;100;0;6;397.808;16.3572;24.9558;100;193.612;9.85672;
2.15;100;0;6;398.037;17.8116;24.9578;100;193.612;9.68989;
2.15333;100;0;6;400.819;17.3052;24.9598;100;185.916;9.60353;
2.15667;100;0;6;401.609;18.0118;24.9598;100;185.916;9.58391;
2.16;100;0;6;401.074;16.6359;24.9637;100;168.075;9.52895;
2.16333;100;0;6;396.991;17.3955;24.9637;100;116.663;9.50932;
2.16667;100;0;6;397.731;16.6222;24.9657;100;116.663;9.43867;
2.17;100;0;6;397.91;17.3072;24.9696;100;50.6771;8.73798;
2.17333;100;0;6;400.716;16.5005;24.9696;100;-15.7218;7.45829;
2.17667;100;0;6;402.885;16.4711;24.9696;100;-15.7218;6.69872;
2.18;100;0;6;401.558;17.9372;24.9715;100;-69.4743;6.57311;
2.18333;100;0;6;398.292;16.8302;24.9735;100;-94.108;6.57704;
2.18667;100;0;6;400.155;18.0079;24.9755;100;-94.108;5.76644;
2.19;100;0;6;401.15;16.4043;24.9794;100;-90.4965;6.9421;
2.19333;100;0;6;401.023;17.0991;24.9813;100;-90.4965;5.16192;
2.19667;100;0;6;398.981;16.0923;24.9833;100;-91.4959;4.05692;
2.2;100;0;6;399.466;16.6026;24.9813;100;-94.8751;4.48479;
2.20333;100;0;6;397.935;17.3386;24.9853;100;-94.8751;6.28459;
2.20667;100;0;6;398.241;16.1982;24.9853;100;-92.6757;5.20314;
2.21;100;0;6;399.288;17.8646;24.9813;100;-88.5496;6.17861;
2.21333;100;0;6;399.951;16.5927;24.9833;100;-88.5496;6.14131;
2.21667;100;0;6;399.288;17.9195;24.9794;100;-82.4215;4.86359;
2.22;100;0;6;399.185;16.6536;24.9794;100;-82.4215;4.00785;
2.22333;100;0;6;398.19;17.2758;24.9794;100;-80.2176;5.29146;
2.22667;100;0;6;401.252;16.842;24.9794;100;-72.9993;6.08047;
2.23;100;0;6;402.426;16.6654;24.9813;100;-72.9993;7.26987;
2.23333;100;0;6;400.308;16.9794;24.9872;100;-60.4368;7.45829;
2.23667;100;0;6;400.487;17.3935;24.9912;100;-60.4368;7.48773;
2.24;100;0;6;400.691;18.0687;24.9931;100;-39.4706;7.47203;
2.24333;100;0;6;399.007;16.738;24.9931;100;-14.1697;7.46418;
2.24667;100;0;6;400.971;17.6251;24.999;100;-14.1697;7.3896;
2.25;100;0;6;401.456;16.3454;25.001;100;13.5797;7.25417;
2.25333;100;0;6;398.344;17.6899;25.001;100;30.9267;7.14818;
2.25667;100;0;6;398.879;16.2375;24.999;100;30.9267;7.03042;
2.26;100;0;6;400.232;16.3925;24.999;100;35.7258;6.94603;
2.26333;100;0;6;401.099;17.6644;24.9971;100;34.6581;6.81845;
2.26667;100;0;6;402.171;17.2954;24.9971;100;34.6581;6.6104;
2.27;100;0;6;399.543;18.1413;24.9971;100;28.2182;6.4632;
2.27333;100;0;6;396.557;16.893;24.999;100;28.2182;6.34151;
2.27667;100;0;6;396.608;17.2758;24.999;100;24.48;6.26889;
2.28;100;0;6;399.109;16.7458;24.9931;100;18.796;6.15309;
2.28333;100;0;6;400.359;16.7792;24.9872;100;18.796;6.0314;
2.28667;100;0;6;398.395;16.4554;24.9813;100;13.2399;5.85869;
2.29;100;0;6;398.726;16.1923;24.9813;100;13.2399;5.80962;
2.29333;100;0;6;399.39;17.8705;24.9774;100;2.35524;5.63886;
2.29667;100;0;6;398.93;16.9735;24.9774;100;-11.9321;5.51914;
2.3;100;0;6;400.87;17.5976;24.9735;100;-11.9321;5.47007;
2.30333;100;0;6;403.14;16.5339;24.9715;100;-28.263;5.30324;
2.30667;100;0;6;401.074;16.8911;24.9715;100;-35.2974;5.25221;
2.31;100;0;6;398.956;17.4975;24.9715;100;-35.2974;5.09127;
2.31333;100;0;6;398.777;16.9205;24.9715;100;-37.703;4.98135;
2.31667;100;0;6;401.788;17.9372;24.9715;100;-38.4904;4.93621;
